generation	repeats	mean	best	mutation rate
679	403	6,539	17,363	0,10000
680	404	6,562	19,234	0,10000
681	401	6,608	19,348	0,10000
682	402	6,588	19,260	0,10000
683	404	6,611	18,291	0,10000
684	400	6,576	18,681	0,10000
685	403	6,644	17,889	0,10000
686	401	6,602	17,678	0,10000
687	401	6,636	19,229	0,10000
688	402	6,621	19,064	0,10000
689	400	6,590	19,300	0,10000
690	401	6,591	17,917	0,10000
691	400	6,575	17,977	0,10000
692	401	6,598	17,948	0,10000
693	400	6,567	19,339	0,10000
694	402	6,545	16,400	0,10000
695	403	6,546	18,376	0,10000
696	403	6,587	18,382	0,10000
697	401	6,562	17,999	0,10000
698	401	6,594	18,124	0,10000
699	401	6,582	18,903	0,10000
700	401	6,604	19,375	0,10000
701	402	6,650	19,319	0,10000
702	402	6,617	19,921	0,10000
703	400	6,614	18,623	0,10000
704	403	6,577	20,107	0,10000
705	400	6,581	19,038	0,10000
706	400	6,597	20,139	0,10000
707	403	6,590	19,244	0,10000
708	402	6,571	17,608	0,10000
709	402	6,610	18,991	0,10000
710	401	6,588	19,669	0,10000
711	402	6,559	18,451	0,10000
712	403	6,577	18,006	0,10000
713	400	6,600	19,195	0,10000
714	402	6,594	19,506	0,10000
715	404	6,592	18,011	0,10000
716	402	6,540	18,549	0,10000
717	400	6,542	18,355	0,10000
718	402	6,539	17,860	0,10000
719	402	6,550	19,859	0,10000
720	403	6,570	18,750	0,10000
721	401	6,534	19,143	0,10000
722	401	6,526	18,565	0,10000
723	401	6,507	18,109	0,10000
724	401	6,544	17,785	0,10000
725	402	6,533	19,959	0,10000
726	403	6,545	19,945	0,10000
727	402	6,540	18,140	0,10000
728	402	6,527	19,329	0,10000
729	400	6,519	17,342	0,10000
730	403	6,503	17,908	0,10000
731	400	6,501	20,057	0,10000
732	403	6,553	22,133	0,10000
733	400	6,497	18,166	0,10000
734	402	6,505	17,547	0,10000
735	405	6,493	18,314	0,10000
736	402	6,487	20,093	0,10000
737	400	6,514	19,943	0,10000
738	402	6,498	18,992	0,10000
739	401	6,466	17,792	0,10000
740	402	6,435	18,447	0,10000
741	401	6,451	18,427	0,10000
742	403	6,472	17,831	0,10000
743	403	6,440	17,596	0,10000
744	403	6,415	19,797	0,10000
745	403	6,490	18,911	0,10000
746	402	6,465	19,164	0,10000
747	401	6,499	19,092	0,10000
748	401	6,533	18,956	0,10000
749	402	6,486	16,765	0,10000
750	402	6,480	20,453	0,10000
751	402	6,504	19,066	0,10000
752	401	6,553	18,952	0,10000
753	401	6,573	20,033	0,10000
754	403	6,546	20,417	0,10000
755	405	6,528	19,456	0,10000
756	402	6,555	18,213	0,10000
757	401	6,540	18,062	0,10000
758	405	6,559	19,788	0,10000
759	401	6,530	20,835	0,10000
760	400	6,563	20,127	0,10000
761	401	6,519	19,881	0,10000
762	400	6,503	19,769	0,10000
763	400	6,515	19,283	0,10000
764	402	6,531	21,675	0,10000
765	404	6,540	21,688	0,10000
766	403	6,538	19,900	0,10000
767	401	6,551	19,188	0,10000
768	400	6,557	20,768	0,10000
769	400	6,551	21,779	0,10000
770	401	6,481	17,560	0,10000
771	401	6,514	19,986	0,10000
772	401	6,523	22,981	0,10000
773	402	6,536	21,164	0,10000
774	402	6,516	22,282	0,10000
775	400	6,529	20,159	0,10000
776	403	6,530	21,836	0,10000
777	403	6,527	17,944	0,10000
778	402	6,534	18,791	0,10000
779	403	6,562	20,302	0,10000
780	401	6,546	19,658	0,10000
781	400	6,557	18,876	0,10000
782	402	6,565	19,921	0,10000
783	402	6,546	17,649	0,10000
784	401	6,547	18,662	0,10000
785	402	6,534	20,918	0,10000
786	400	6,553	20,644	0,10000
787	403	6,602	19,827	0,10000
788	404	6,581	22,681	0,10000
789	402	6,569	22,836	0,10000
790	402	6,564	19,552	0,10000
791	402	6,582	21,377	0,10000
792	404	6,598	20,843	0,10000
793	401	6,591	23,790	0,10000
794	402	6,569	21,889	0,10000
795	402	6,531	23,349	0,10000
796	401	6,486	19,849	0,10000
797	401	6,439	19,730	0,10000
798	401	6,451	20,430	0,10000
799	406	6,431	20,358	0,10000
800	401	6,430	19,049	0,10000
801	403	6,466	18,968	0,10000
802	401	6,498	18,428	0,10000
803	403	6,500	18,531	0,10000
804	402	6,538	19,538	0,10000
805	403	6,483	17,091	0,10000
806	402	6,454	17,384	0,10000
807	402	6,414	19,206	0,10000
808	404	6,452	19,169	0,10000
809	401	6,448	19,619	0,10000
810	401	6,454	21,777	0,10000
811	400	6,470	18,916	0,10000
812	400	6,455	19,897	0,10000
813	403	6,420	18,342	0,10000
814	400	6,408	16,535	0,10000
815	401	6,426	17,038	0,10000
816	404	6,424	16,468	0,10000
817	402	6,462	16,876	0,10000
818	400	6,511	18,618	0,10000
819	400	6,513	19,021	0,10000
820	401	6,485	20,474	0,10000
821	404	6,471	18,921	0,10000
822	402	6,443	18,873	0,10000
823	401	6,493	18,819	0,10000
824	401	6,477	20,907	0,10000
825	401	6,455	19,550	0,10000
826	401	6,473	18,047	0,10000
827	400	6,511	20,984	0,10000
828	400	6,486	20,068	0,10000
829	401	6,504	20,673	0,10000
830	400	6,515	18,457	0,10000
831	403	6,532	19,684	0,10000
832	401	6,513	17,391	0,10000
833	404	6,528	18,244	0,10000
834	402	6,532	18,183	0,10000
835	401	6,496	19,461	0,10000
836	400	6,483	20,079	0,10000
837	402	6,478	20,136	0,10000
838	401	6,425	21,196	0,10000
839	403	6,411	18,555	0,10000
840	402	6,443	19,615	0,10000
841	400	6,480	19,026	0,10000
842	402	6,456	18,449	0,10000
843	403	6,470	20,815	0,10000
844	400	6,493	19,212	0,10000
845	402	6,472	18,277	0,10000
846	401	6,464	19,294	0,10000
847	400	6,501	17,251	0,10000
848	402	6,492	21,104	0,10000
849	402	6,503	20,590	0,10000
850	401	6,456	20,055	0,10000
851	401	6,459	19,518	0,10000
852	401	6,521	18,585	0,10000
853	400	6,606	18,535	0,10000
854	402	6,589	17,623	0,10000
855	403	6,524	19,157	0,10000
856	402	6,569	19,455	0,10000
857	401	6,535	18,071	0,10000
858	401	6,544	19,989	0,10000
859	401	6,526	19,770	0,10000
860	400	6,528	20,311	0,10000
861	400	6,526	17,543	0,10000
862	402	6,555	18,801	0,10000
863	401	6,545	18,901	0,10000
864	404	6,486	17,181	0,10000
865	403	6,483	16,978	0,10000
866	404	6,529	18,724	0,10000
867	400	6,499	18,850	0,10000
868	406	6,468	19,008	0,10000
869	401	6,450	19,796	0,10000
870	402	6,489	20,298	0,10000
871	402	6,460	18,343	0,10000
872	401	6,475	17,784	0,10000
873	401	6,523	18,195	0,10000
874	401	6,538	19,215	0,10000
875	402	6,510	19,212	0,10000
876	401	6,532	18,255	0,10000
877	400	6,522	19,003	0,10000
878	400	6,504	19,644	0,10000
879	400	6,462	19,387	0,10000
880	404	6,463	17,564	0,10000
881	402	6,499	18,112	0,10000
882	400	6,481	18,324	0,10000
883	405	6,490	18,005	0,10000
884	401	6,477	18,215	0,10000
885	403	6,477	19,585	0,10000
886	401	6,497	19,707	0,10000
887	402	6,486	18,889	0,10000
888	402	6,516	22,100	0,10000
889	404	6,490	18,576	0,10000
890	402	6,481	19,095	0,10000
891	403	6,483	18,789	0,10000
892	401	6,459	17,738	0,10000
893	403	6,451	18,852	0,10000
894	402	6,443	20,360	0,10000
895	400	6,459	16,977	0,10000
896	401	6,448	18,495	0,10000
897	401	6,478	18,261	0,10000
898	402	6,473	18,370	0,10000
899	401	6,471	17,703	0,10000
900	401	6,488	18,067	0,10000
901	403	6,446	18,193	0,10000
902	401	6,494	20,517	0,10000
903	401	6,515	17,902	0,10000
904	402	6,504	18,831	0,10000
905	402	6,511	18,678	0,10000
906	404	6,485	18,499	0,10000
907	402	6,455	18,909	0,10000
908	400	6,448	20,598	0,10000
909	400	6,445	17,647	0,10000
910	400	6,439	18,738	0,10000
911	403	6,423	18,940	0,10000
912	402	6,420	18,206	0,10000
913	401	6,464	21,027	0,10000
914	402	6,485	23,682	0,10000
915	402	6,469	19,182	0,10000
916	401	6,466	18,891	0,10000
917	401	6,422	18,326	0,10000
918	400	6,430	20,961	0,10000
919	403	6,448	21,856	0,10000
920	401	6,443	18,784	0,10000
921	402	6,437	19,930	0,10000
922	402	6,464	19,139	0,10000
923	401	6,482	18,780	0,10000
924	402	6,450	18,597	0,10000
925	405	6,429	18,501	0,10000
926	402	6,462	20,693	0,10000
927	402	6,486	22,525	0,10000
928	402	6,495	18,800	0,10000
929	401	6,539	18,511	0,10000
930	404	6,520	21,504	0,10000
931	401	6,528	21,065	0,10000
932	403	6,574	23,151	0,10000
933	402	6,530	19,703	0,10000
934	401	6,485	17,855	0,10000
935	401	6,523	17,705	0,10000
936	401	6,526	21,527	0,10000
937	401	6,498	18,077	0,10000
938	400	6,467	18,562	0,10000
939	403	6,477	20,385	0,10000
940	400	6,468	18,768	0,10000
941	404	6,437	22,669	0,10000
942	403	6,408	19,681	0,10000
943	401	6,496	18,425	0,10000
944	401	6,413	18,357	0,10000
945	406	6,427	18,389	0,10000
946	402	6,458	20,207	0,10000
947	403	6,475	19,182	0,10000
948	402	6,474	19,967	0,10000
949	401	6,499	21,887	0,10000
950	401	6,437	21,058	0,10000
951	402	6,419	18,482	0,10000
952	403	6,390	22,517	0,10000
953	401	6,404	17,867	0,10000
954	401	6,430	17,570	0,10000
955	402	6,454	18,704	0,10000
956	402	6,437	19,937	0,10000
957	400	6,458	22,074	0,10000
958	403	6,440	18,066	0,10000
959	403	6,423	17,590	0,10000
960	402	6,419	16,847	0,10000
961	401	6,423	17,923	0,10000
962	402	6,412	18,715	0,10000
963	401	6,346	17,895	0,10000
964	400	6,388	17,565	0,10000
965	400	6,372	18,939	0,10000
966	401	6,407	16,843	0,10000
967	401	6,414	17,638	0,10000
968	404	6,413	19,973	0,10000
969	401	6,445	20,692	0,10000
970	402	6,449	19,584	0,10000
971	404	6,441	19,955	0,10000
972	404	6,426	20,512	0,10000
973	401	6,414	18,703	0,10000
974	402	6,404	17,685	0,10000
975	402	6,441	18,587	0,10000
976	403	6,463	20,925	0,10000
977	403	6,474	20,845	0,10000
978	401	6,472	20,371	0,10000
979	401	6,480	21,203	0,10000
980	400	6,483	20,215	0,10000
981	402	6,540	21,163	0,10000
982	401	6,564	21,073	0,10000
983	400	6,536	21,183	0,10000
984	403	6,517	20,530	0,10000
985	402	6,462	20,066	0,10000
986	401	6,489	19,759	0,10000
987	403	6,502	19,759	0,10000
988	403	6,512	19,692	0,10000
989	402	6,516	20,258	0,10000
990	402	6,549	19,298	0,10000
991	402	6,553	19,612	0,10000
992	402	6,460	19,631	0,10000
993	404	6,445	18,366	0,10000
994	403	6,403	17,767	0,10000
995	401	6,402	19,341	0,10000
996	401	6,424	17,550	0,10000
997	403	6,418	17,618	0,10000
998	403	6,399	16,618	0,10000
999	401	6,405	17,940	0,10000
1000	400	6,436	16,714	0,10000
1001	401	6,507	18,503	0,10000
1002	401	6,516	21,733	0,10000
1003	403	6,521	19,574	0,10000
1004	401	6,516	21,161	0,10000
1005	403	6,491	17,995	0,10000
1006	402	6,463	17,708	0,10000
1007	401	6,466	19,052	0,10000
1008	402	6,484	18,765	0,10000
1009	402	6,465	19,000	0,10000
1010	402	6,456	20,056	0,10000
1011	403	6,445	20,281	0,10000
1012	403	6,494	21,626	0,10000
1013	401	6,465	21,328	0,10000
1014	402	6,441	19,661	0,10000
1015	401	6,434	20,903	0,10000
1016	403	6,435	19,065	0,10000
1017	402	6,453	18,799	0,10000
1018	402	6,444	17,744	0,10000
1019	402	6,441	16,928	0,10000
1020	404	6,431	16,858	0,10000
1021	403	6,434	18,254	0,10000
1022	401	6,414	18,287	0,10000
1023	401	6,412	17,593	0,10000
1024	401	6,401	18,316	0,10000
1025	401	6,414	18,741	0,10000
1026	403	6,422	18,871	0,10000
1027	402	6,406	17,289	0,10000
1028	400	6,451	17,917	0,10000
1029	403	6,458	17,614	0,10000
1030	401	6,460	20,123	0,10000
1031	402	6,497	21,957	0,10000
1032	400	6,490	18,183	0,10000
1033	405	6,516	20,524	0,10000
1034	400	6,536	17,831	0,10000
1035	400	6,508	19,562	0,10000
1036	403	6,478	20,835	0,10000
1037	400	6,454	19,041	0,10000
1038	403	6,453	19,032	0,10000
1039	402	6,434	20,741	0,10000
1040	404	6,464	18,451	0,10000
1041	401	6,399	17,273	0,10000
1042	402	6,421	18,741	0,10000
1043	403	6,426	19,430	0,10000
1044	400	6,373	20,188	0,10000
1045	401	6,359	19,819	0,10000
1046	402	6,382	18,577	0,10000
1047	403	6,387	16,427	0,10000
1048	404	6,386	17,172	0,10000
1049	400	6,436	18,256	0,10000
1050	403	6,431	18,519	0,10000
1051	402	6,393	17,316	0,10000
1052	401	6,427	18,189	0,10000
1053	400	6,407	17,934	0,10000
1054	402	6,387	18,427	0,10000
1055	402	6,411	16,948	0,10000
1056	401	6,433	19,704	0,10000
1057	401	6,445	17,841	0,10000
1058	402	6,477	17,531	0,10000
1059	404	6,446	18,087	0,10000
1060	402	6,466	19,436	0,10000
1061	400	6,461	18,936	0,10000
1062	403	6,454	20,538	0,10000
1063	400	6,450	20,984	0,10000
1064	402	6,415	20,322	0,10000
1065	404	6,405	19,817	0,10000
1066	401	6,417	17,815	0,10000
1067	400	6,448	20,288	0,10000
1068	401	6,454	18,448	0,10000
1069	400	6,444	17,938	0,10000
1070	401	6,455	18,038	0,10000
1071	403	6,475	20,893	0,10000
1072	404	6,441	20,296	0,10000
1073	402	6,399	19,021	0,10000
1074	402	6,389	20,840	0,10000
1075	402	6,443	20,435	0,10000
1076	401	6,475	20,363	0,10000
1077	401	6,457	20,115	0,10000
1078	404	6,460	21,838	0,10000
1079	402	6,450	19,826	0,10000
1080	402	6,459	19,228	0,10000
1081	401	6,438	21,339	0,10000
1082	402	6,458	19,790	0,10000
1083	400	6,440	17,623	0,10000
1084	403	6,428	19,659	0,10000
1085	400	6,359	21,566	0,10000
1086	402	6,325	20,789	0,10000
1087	403	6,337	17,171	0,10000
1088	402	6,359	17,626	0,10000
1089	401	6,367	18,203	0,10000
1090	403	6,384	19,782	0,10000
1091	400	6,409	18,091	0,10000
1092	401	6,395	19,498	0,10000
1093	401	6,404	19,683	0,10000
1094	401	6,430	18,475	0,10000
1095	401	6,405	20,590	0,10000
1096	402	6,415	19,178	0,10000
1097	401	6,408	22,067	0,10000
1098	401	6,382	20,245	0,10000
1099	403	6,406	22,449	0,10000
1100	400	6,384	22,852	0,10000
1101	402	6,394	17,335	0,10000
1102	402	6,418	18,272	0,10000
1103	400	6,425	19,272	0,10000
1104	400	6,398	23,420	0,10000
1105	402	6,363	22,288	0,10000
1106	401	6,349	19,670	0,10000
1107	400	6,336	22,006	0,10000
1108	401	6,321	17,330	0,10000
1109	401	6,329	18,437	0,10000
1110	405	6,330	17,731	0,10000
1111	402	6,326	19,765	0,10000
1112	401	6,354	21,140	0,10000
1113	401	6,337	20,712	0,10000
1114	402	6,329	18,887	0,10000
1115	401	6,364	21,348	0,10000
1116	402	6,325	18,359	0,10000
1117	401	6,348	19,921	0,10000
1118	402	6,368	20,317	0,10000
1119	404	6,349	17,574	0,10000
1120	402	6,317	16,827	0,10000
1121	405	6,327	16,867	0,10000
1122	402	6,303	17,961	0,10000
1123	403	6,309	17,838	0,10000
1124	401	6,343	17,310	0,10000
1125	401	6,358	19,487	0,10000
1126	401	6,422	18,258	0,10000
1127	402	6,422	18,330	0,10000
1128	402	6,374	19,005	0,10000
1129	403	6,343	20,239	0,10000
1130	400	6,348	18,255	0,10000
1131	401	6,325	18,024	0,10000
1132	401	6,377	17,700	0,10000
1133	401	6,395	17,207	0,10000
1134	405	6,372	17,717	0,10000
1135	401	6,371	21,464	0,10000
1136	403	6,303	20,680	0,10000
1137	401	6,300	20,350	0,10000
1138	402	6,302	18,977	0,10000
1139	402	6,303	17,074	0,10000
1140	400	6,288	18,050	0,10000
1141	400	6,315	19,662	0,10000
1142	401	6,323	17,856	0,10000
1143	401	6,317	20,357	0,10000
1144	400	6,339	21,374	0,10000
1145	401	6,343	19,687	0,10000
1146	401	6,367	18,173	0,10000
1147	400	6,356	17,805	0,10000
1148	403	6,366	17,538	0,10000
1149	400	6,334	17,742	0,10000
1150	401	6,317	17,664	0,10000
1151	405	6,305	17,340	0,10000
1152	402	6,360	16,728	0,10000
1153	405	6,393	17,556	0,10000
1154	402	6,351	17,274	0,10000
1155	402	6,354	19,905	0,10000
1156	404	6,365	21,054	0,10000
1157	402	6,361	23,379	0,10000
1158	403	6,418	22,770	0,10000
1159	402	6,421	21,012	0,10000
1160	403	6,389	19,879	0,10000
1161	402	6,401	19,021	0,10000
1162	402	6,386	19,567	0,10000
1163	400	6,367	21,413	0,10000
1164	403	6,330	19,751	0,10000
1165	402	6,359	20,238	0,10000
1166	400	6,377	21,475	0,10000
1167	401	6,380	21,930	0,10000
1168	405	6,402	19,523	0,10000
1169	403	6,377	18,824	0,10000
1170	401	6,358	18,432	0,10000
1171	401	6,380	19,180	0,10000
1172	402	6,386	20,375	0,10000
1173	402	6,361	19,242	0,10000
1174	401	6,332	18,211	0,10000
1175	401	6,345	20,802	0,10000
1176	403	6,292	17,107	0,10000
1177	401	6,301	21,241	0,10000
1178	402	6,299	19,960	0,10000
1179	402	6,295	18,777	0,10000
1180	403	6,361	19,881	0,10000
1181	402	6,355	21,720	0,10000
1182	402	6,368	21,989	0,10000
1183	400	6,338	19,885	0,10000
1184	401	6,375	17,678	0,10000
1185	402	6,440	18,128	0,10000
1186	402	6,394	18,737	0,10000
1187	401	6,389	18,943	0,10000
1188	401	6,423	18,889	0,10000
1189	402	6,425	19,386	0,10000
1190	402	6,397	19,679	0,10000
1191	402	6,384	19,457	0,10000
1192	404	6,391	20,356	0,10000
1193	402	6,408	20,356	0,10000
1194	401	6,398	21,878	0,10000
1195	401	6,388	20,873	0,10000
1196	403	6,423	18,685	0,10000
1197	401	6,405	19,846	0,10000
1198	404	6,377	18,499	0,10000
1199	401	6,365	20,193	0,10000
1200	403	6,291	18,781	0,10000
1201	403	6,364	20,602	0,10000
1202	400	6,350	19,346	0,10000
1203	403	6,350	19,706	0,10000
1204	401	6,319	18,282	0,10000
1205	405	6,303	18,340	0,10000
1206	402	6,331	20,355	0,10000
1207	403	6,315	23,997	0,10000
1208	401	6,342	20,353	0,10000
1209	403	6,335	19,911	0,10000
1210	401	6,336	22,881	0,10000
1211	400	6,377	21,189	0,10000
1212	405	6,392	22,189	0,10000
1213	402	6,413	19,424	0,10000
1214	400	6,392	19,728	0,10000
1215	400	6,370	20,357	0,10000
1216	400	6,356	20,871	0,10000
1217	401	6,312	19,032	0,10000
1218	402	6,276	18,780	0,10000
1219	402	6,277	18,259	0,10000
1220	401	6,346	20,398	0,10000
1221	401	6,335	18,780	0,10000
1222	403	6,329	19,049	0,10000
1223	403	6,331	20,530	0,10000
1224	400	6,362	18,377	0,10000
1225	400	6,311	18,660	0,10000
1226	402	6,287	17,121	0,10000
1227	401	6,276	17,227	0,10000
1228	405	6,305	20,758	0,10000
1229	402	6,313	18,638	0,10000
1230	401	6,315	17,449	0,10000
1231	400	6,319	17,983	0,10000
1232	401	6,349	18,596	0,10000
1233	402	6,358	20,041	0,10000
1234	403	6,354	19,047	0,10000
1235	404	6,326	19,368	0,10000
1236	401	6,309	18,522	0,10000
1237	401	6,332	22,190	0,10000
1238	402	6,313	21,357	0,10000
1239	400	6,361	19,386	0,10000
1240	401	6,364	19,100	0,10000
1241	400	6,382	19,053	0,10000
1242	403	6,389	18,992	0,10000
1243	401	6,354	17,661	0,10000
1244	403	6,388	16,452	0,10000
1245	403	6,400	20,795	0,10000
1246	403	6,362	17,036	0,10000
1247	400	6,306	18,557	0,10000
1248	402	6,289	20,019	0,10000
1249	403	6,292	21,107	0,10000
1250	403	6,301	20,218	0,10000
1251	400	6,292	19,408	0,10000
1252	401	6,297	19,510	0,10000
1253	403	6,324	19,186	0,10000
1254	400	6,350	20,800	0,10000
1255	402	6,386	18,179	0,10000
1256	402	6,397	19,618	0,10000
1257	400	6,397	19,685	0,10000
1258	402	6,391	19,203	0,10000
1259	402	6,412	18,766	0,10000
1260	403	6,431	22,277	0,10000
1261	402	6,401	21,636	0,10000
1262	401	6,365	19,919	0,10000
1263	401	6,356	19,524	0,10000
1264	401	6,356	18,090	0,10000
1265	403	6,312	17,668	0,10000
1266	401	6,296	17,216	0,10000
1267	400	6,342	19,510	0,10000
1268	405	6,291	17,493	0,10000
1269	401	6,319	18,969	0,10000
1270	400	6,323	19,420	0,10000
1271	402	6,331	17,510	0,10000
1272	400	6,317	17,039	0,10000
1273	400	6,358	18,234	0,10000
1274	404	6,340	17,219	0,10000
1275	403	6,329	17,891	0,10000
1276	402	6,372	20,101	0,10000
1277	401	6,404	20,107	0,10000
1278	401	6,360	22,151	0,10000
1279	403	6,351	19,833	0,10000
1280	402	6,340	17,583	0,10000
1281	401	6,370	19,468	0,10000
1282	402	6,358	18,872	0,10000
1283	403	6,305	19,565	0,10000
1284	400	6,300	19,520	0,10000
1285	402	6,318	20,337	0,10000
1286	401	6,316	20,337	0,10000
1287	400	6,326	20,854	0,10000
1288	403	6,353	19,945	0,10000
1289	400	6,338	19,251	0,10000
1290	400	6,359	20,011	0,10000
1291	403	6,328	19,420	0,10000
1292	404	6,363	19,850	0,10000
1293	401	6,352	20,549	0,10000
1294	403	6,338	18,775	0,10000
1295	401	6,311	21,811	0,10000
1296	402	6,326	24,125	0,10000
1297	400	6,356	22,222	0,10000
1298	402	6,345	20,707	0,10000
1299	401	6,310	18,469	0,10000
1300	403	6,303	20,976	0,10000
1301	403	6,294	19,270	0,10000
1302	405	6,289	18,874	0,10000
1303	402	6,288	20,196	0,10000
1304	401	6,282	19,024	0,10000
1305	403	6,260	18,822	0,10000
1306	404	6,227	18,262	0,10000
1307	401	6,249	19,396	0,10000
1308	401	6,305	17,288	0,10000
1309	401	6,276	17,343	0,10000
1310	401	6,321	17,643	0,10000
1311	402	6,347	17,928	0,10000
1312	406	6,312	18,577	0,10000
1313	402	6,307	18,239	0,10000
1314	403	6,320	17,992	0,10000
1315	402	6,302	18,606	0,10000
1316	402	6,275	19,281	0,10000
1317	402	6,253	18,576	0,10000
1318	400	6,276	17,537	0,10000
1319	402	6,326	18,673	0,10000
1320	403	6,337	18,430	0,10000
1321	404	6,349	19,110	0,10000
1322	401	6,314	18,244	0,10000
1323	402	6,313	18,718	0,10000
1324	400	6,365	18,871	0,10000
1325	400	6,332	18,552	0,10000
1326	401	6,330	19,529	0,10000
1327	400	6,308	17,961	0,10000
1328	402	6,354	20,452	0,10000
1329	403	6,327	19,297	0,10000
1330	402	6,352	19,889	0,10000
1331	402	6,391	20,617	0,10000
1332	401	6,321	22,973	0,10000
1333	401	6,323	20,142	0,10000
1334	402	6,318	16,786	0,10000
1335	400	6,261	17,813	0,10000
1336	402	6,294	19,675	0,10000
1337	401	6,340	19,883	0,10000
1338	402	6,341	20,451	0,10000
1339	401	6,372	19,946	0,10000
1340	402	6,373	20,616	0,10000
1341	402	6,351	19,965	0,10000
1342	400	6,374	19,271	0,10000
1343	400	6,356	20,101	0,10000
1344	402	6,370	16,978	0,10000
